"month","oilsupply_shock","oildemand_shock","oilprice_shock"
2013-02-01,0.216153299001473,0.248254837435897,-0.762052545170353
2013-03-01,-0.175135854621661,0.96286845548523,0.135347409473959
2013-04-01,0.954351987252019,-1.31723439211936,0.0285649137534714
2013-05-01,1.55824822842304,1.37407198856672,0.17099441864455
2013-06-01,-0.572102271507772,-0.0883424013120659,0.337619178100552
2013-07-01,-0.516076583731463,0.484996782231205,0.67656077657499
2013-08-01,-1.39971647090403,-0.191889697587533,-0.745982630773779
2013-09-01,0.458744807389299,2.11462063838619,-0.754533587236501
2013-10-01,-0.174435227642452,-0.262053178191992,-0.678470209178516
2013-11-01,1.29693505319201,-0.146622235687344,-1.69065461225554
2013-12-01,2.21886413018137,2.06130270924143,0.262409858509313
2014-01-01,-0.658895130001588,-1.91678308571421,-0.565622880190678
2014-02-01,0.142810632324655,0.457743900320231,1.66084735935272
2014-03-01,-1.21378844656929,0.882784580537094,-0.486891551598985
2014-04-01,-0.746632138319775,-1.78675554317401,0.616194235645701
2014-05-01,0.455425012449715,0.15920490320299,0.468638452247745
2014-06-01,1.65862908570971,-0.822771376750719,1.06751963198319
2014-07-01,0.902039788141315,-0.806101159675695,0.137820245698707
2014-08-01,0.933448785089967,0.442316619844622,-0.661102150842757
2014-09-01,0.769416079881621,-0.108164928226455,0.604603209415326
2014-10-01,1.07176812279648,0.0741770771757478,-0.855982246321926
2014-11-01,0.745632127669178,1.35453273409936,-1.5405029555631
2014-12-01,1.32674446310867,-1.83485689297457,-1.20180055621697
2015-01-01,-0.69702285448648,1.41337048251998,-3.29767513036963
2015-02-01,1.18706276336055,-1.4199796937035,1.7963255299082
2015-03-01,2.21465992948413,1.43414970971091,-0.045585769749491
2015-04-01,0.893989660378906,-0.418530242694088,0.464243359940311
2015-05-01,0.577354130790311,-0.482715292812258,0.164371940063568
2015-06-01,-1.17906316590368,0.316203370111095,0.805991650145183
2015-07-01,0.817028229909779,0.812258283607438,-1.71861665766061
2015-08-01,0.265966440447156,0.704280316672657,-0.390264261493395
2015-09-01,2.59770341341367,-0.464228489260581,0.666414168767977
2015-10-01,0.383925409049264,-1.4148847405032,-0.515071260456943
2015-11-01,-0.534161754483843,-1.08798158093945,-0.985167147420973
2015-12-01,-0.539968961412081,0.150109799046458,-0.529115476038504
2016-01-01,0.205822407409889,-1.03099315972147,-0.429728431641166
2016-02-01,-0.263357108909922,-0.0603933496513925,1.12350018124159
2016-03-01,1.1948569499682,0.558819051424791,1.71092586148535
2016-04-01,0.0964014157064808,1.09581745747373,-0.384813202282446
2016-05-01,-1.07661272738392,-1.68698385271913,-0.24966468276939
2016-06-01,1.01779192402535,-1.0457188560547,0.160641557371475
2016-07-01,-0.405121576374682,0.771690506737203,-0.668757747270485
2016-08-01,0.182326316143742,-0.65405618031299,-0.0689397249599966
2016-09-01,0.476167448582081,1.22971245133867,0.136151236188806
2016-10-01,-0.270150693899331,-0.093576333680233,0.822763997590087
2016-11-01,-0.331186621931919,1.25973078491628,-1.34592996222071
2016-12-01,-1.14662144574445,0.464203752203065,0.635090425929547
2017-01-01,-0.774853928772972,-0.316581794897799,-2.07553698180054
2017-02-01,-0.468130306316202,-0.373779670872652,-0.244813529016398
2017-03-01,-1.28980643403623,2.70899216779097,-1.25568512965756
2017-04-01,-0.24713101146167,0.678418536705451,1.1907307939123
2017-05-01,3.28512798229391,-1.50944800533547,-0.363072473951056
2017-06-01,0.69038054211949,0.229676081406355,-1.14514552580481
2017-07-01,0.0142081271267355,0.162999771952645,0.821503866537267
2017-08-01,-0.483180858657482,0.121439905280319,-0.0552256746214631
2017-09-01,0.839307151183757,0.464289128847753,-0.228790659415877
2017-10-01,-0.909991455604271,0.725634626947444,0.481554180980559
2017-11-01,-0.467489685595075,0.16404312802127,0.548323252989798
2017-12-01,-1.41338519661941,0.759593949966788,-0.33208791599975
2018-01-01,1.07196111176946,-0.663983785938604,0.27333180999821
2018-02-01,0.0985892840273007,1.23059859426543,-0.194025640849537
2018-03-01,-1.02669543134298,0.183381959225918,1.19269229884617
2018-04-01,0.0491273799629503,-0.524056228473783,1.1777978952034
2018-05-01,0.415592132129373,1.0151070146979,-0.711258168516259
2018-06-01,-0.295695737749394,0.118640384170581,0.332573756082331
2018-07-01,0.0249527465628916,0.653782166348456,0.876214933345376
2018-08-01,1.15062776529117,-0.0297971403291922,-2.09068522952543
2018-09-01,0.15757253445889,-0.744061526105004,0.448124795420033
2018-10-01,0.406713393283205,0.738878929493705,0.385865111142804
2018-11-01,-0.807463981839922,-0.880336729040767,-1.89628930326636
2018-12-01,-0.453250718658438,2.0547840520192,-0.373671685545945
2019-01-01,-0.775374546619351,-0.027425561209218,0.153803846191762
2019-02-01,0.274569128212856,-1.32027126706972,0.515686174521452
2019-03-01,0.293680983796193,-0.409855574256505,0.914717392012359
2019-04-01,-0.262427836273254,-0.188320796607081,0.267099749451234
2019-05-01,-0.918128691527461,1.10655223701977,-0.992710813080939
2019-06-01,0.144830330547589,-0.0525112937723729,-0.548633709761808
2019-07-01,-0.843859070684473,2.86205148763355,0.511613639540253
2019-08-01,1.06365182264468,0.228544933409752,-1.02963643532959
2019-09-01,-0.74196227611784,0.444463423691735,-1.41088096398429
2019-10-01,1.98230625676256,-0.757015551657344,-0.519093650171453
2019-11-01,0.932225376178484,0.389626201135698,1.30036128320075
2019-12-01,-0.542351764016743,-0.885276675310946,-0.0324984043008267
2020-01-01,-0.751706320722718,-2.7232464525842,-0.909799707019444
2020-02-01,-1.2688978274359,-1.56539445189023,-1.50987338408455
2020-03-01,0.291444886719058,1.11286705275303,-4.47488964677883
2020-04-01,3.26534736419664,0.121748790656118,-2.9314023864455
2020-05-01,-9.67184761681786,-0.594857202445802,1.2021070832476
2020-06-01,-1.48180864047933,0.817528664370212,-0.162768878474015
2020-07-01,-0.787189520756753,-0.747202082698502,0.0507049100767767
2020-08-01,0.131827258472993,0.0883804815039942,0.301653435590821
2020-09-01,-0.00960008184043227,-0.409277451489,-0.313472404113486
2020-10-01,-0.0912216886920942,0.284062370291251,-0.330734421303019
2020-11-01,0.379690406206887,-1.39492648809358,0.033068948970331
2020-12-01,-0.426629366157413,-0.399243609093643,0.34774155201935
2021-01-01,1.11391344530483,-0.0255400668134714,0.846426469395297
2021-02-01,-0.664099683695984,0.0645197599849924,0.378470210191517
2021-03-01,1.20827560178354,-0.0268553726528166,-0.260340932887085
2021-04-01,0.0100226228235421,0.259106666643701,-0.884520172489221
2021-05-01,0.64076775910223,0.041734608417248,0.298887170856323
2021-06-01,0.453255203832286,-0.347852796931519,0.455785054426967
2021-07-01,0.304306461459202,-0.690995732947553,0.272164717891551
2021-08-01,0.54830768623512,-0.185770503075635,0.798543460399498
2021-09-01,0.470678374646916,0.602043104296568,0.0201052042647071
2021-10-01,0.709584696790899,0.537027170943199,0.0190875953471382
2021-11-01,-0.400464804476487,-0.50363979789026,0.174899754023676
2021-12-01,-0.812887132699189,-0.0282217818633874,-0.855171217028864
