"month","oilsupply_shock","oildemand_shock","oilprice_shock"
2012-01-01,-0.24813832266378,-2.82791249969247,0.717922197458786
2012-02-01,0.00781626267518683,-1.14424706615065,0.714671411188363
2012-03-01,-0.495356069518775,0.960893667032861,0.898352671673934
2012-04-01,0.227600787993431,0.20546344227898,-0.174180573958086
2012-05-01,-0.943307156292446,0.384860677142153,-1.35822983319645
2012-06-01,0.151510242751821,-0.688630503299997,-1.4081650070123
2012-07-01,0.949172783407804,1.00341269678608,1.08927016435094
2012-08-01,0.185651637619331,-1.78867737695678,0.482142136195048
2012-09-01,-1.30742278146299,-0.0427640930037864,-0.228868285667734
2012-10-01,0.48485393253393,1.08669586796938,-0.195867714661965
2012-11-01,0.92146071584733,0.152377760569511,-0.131354312598369
2012-12-01,0.173451114493012,-0.561761081199505,-0.0115089197946888
2013-01-01,-0.838591743981518,-0.283828200083445,0.528310344362963
