"month","gassupply_shock","gasdemand_shock","gasprice_shock"
2013-01-01,0.5266019062773,-0.256631760153491,0.307407327487155
2013-02-01,-0.515863637599288,0.318030295535238,1.32794585684923
2013-03-01,-0.0732062422148707,0.674433239239085,2.30501670536092
2013-04-01,-0.481479098713197,-1.55583100820845,1.69093985001714
2013-05-01,-0.666083741039315,0.518083746786861,-0.436508572170458
2013-06-01,-1.06159141899262,-0.665962371223524,-0.186016913327971
2013-07-01,1.0814237958184,1.18397862786417,-0.339516850314012
2013-08-01,0.383346877249322,0.0205547221034895,-0.207166385337843
2013-09-01,-0.450133399200962,1.34019160145006,-0.651681773538401
2013-10-01,-0.743205040477196,-0.132755739310214,0.00556816725902826
2013-11-01,-0.623580437516961,0.309060319191664,-0.164559383978805
2013-12-01,-0.713564561076853,1.52707324967948,1.05145811593641
2014-01-01,-0.961731641941328,-1.1847854148637,0.53247391859027
2014-02-01,-0.64906819329464,1.06099002740393,2.03932454570375
2014-03-01,1.06664970003543,0.551327491877203,-0.551628307165653
2014-04-01,1.20021704127164,-1.43632451395258,-0.00793538592542248
2014-05-01,-0.32064900371106,0.47379486498011,-0.0599672237047209
2014-06-01,0.77412820150302,-0.97117823750583,0.131455113728739
2014-07-01,-0.540111720856528,-0.678741324759916,-0.222733760281776
2014-08-01,1.8756188062377,0.844348442002834,0.237697678674542
2014-09-01,0.096977143548999,-0.379013008810091,0.98515398192782
2014-10-01,-0.0373317369026481,0.203620348230511,-0.617202783293208
2014-11-01,-0.695846325442064,0.831152848025334,0.905002856899469
2014-12-01,0.164891189283652,-2.16280574289632,-0.874456446158877
2015-01-01,-0.799728342807128,0.647552289483617,-0.993942650262231
2015-02-01,-0.64777559143956,-0.912408227028794,0.595873611296424
2015-03-01,0.492622195501706,1.09664073249196,0.365935411148653
2015-04-01,-0.269208310961743,0.359940814466051,-1.26759314698118
2015-05-01,0.431922765800628,-0.74641584737725,-0.0818615432084381
2015-06-01,-0.600333001181427,0.44663776337778,0.593568012151599
2015-07-01,0.636602404699313,1.32938381847824,-0.393520123448986
2015-08-01,-0.63383594765445,-0.0643996709943877,-0.316987920127023
2015-09-01,1.06794362387121,-0.855202781707606,-0.820866674499803
2015-10-01,-0.0386351279021217,-0.727047723417352,-0.939875832086814
2015-11-01,0.269245013759418,0.168077341185468,-0.338565496934607
2015-12-01,-0.311179270555292,-0.861018663171957,-0.446664718837523
2016-01-01,-0.314702259189437,-0.868573236006925,1.60751946403334
2016-02-01,1.16142717683977,-0.765640998456113,-0.951838762849774
2016-03-01,-0.592244349864091,-1.00649161669989,-1.50041015542024
2016-04-01,-1.2317898256437,2.05204014169166,0.25499762541043
2016-05-01,-0.288710362610554,-0.983826350010929,-0.572656085244284
2016-06-01,-0.0338091766046164,-0.0333166165439668,1.44437652051179
2016-07-01,-0.335529171366309,0.228078897913773,1.39802010862006
2016-08-01,0.554109280494757,-0.0534423098620409,-0.15008293391918
2016-09-01,-1.09178391400063,0.276822282952449,0.562783100614008
2016-10-01,-0.537957110925822,-0.0891774701731976,-0.94639342532066
2016-11-01,-0.116835179480766,2.07507723166031,-1.79684106610396
2016-12-01,0.521147206877177,-0.372179100910298,1.45107313102649
2017-01-01,-0.738719780810696,0.166898971588961,-0.365604870178257
2017-02-01,-0.405987373543256,-0.263550847116218,-0.883426734318937
2017-03-01,0.669327963501769,1.40149771346283,-0.254288449920896
2017-04-01,-1.12434780073759,0.0698071648839473,-0.0636680602499132
2017-05-01,0.236618390749175,-1.23304234554686,-0.328713057418258
2017-06-01,0.8253858638647,-0.481163546527474,0.175357550260211
2017-07-01,-0.61944085739493,0.517478059506429,-0.554257759095841
2017-08-01,0.0382090048453486,1.04009129367225,-0.296320131752132
2017-09-01,1.05741662224011,0.683951465387167,-0.148637793889348
2017-10-01,1.03070049828702,0.0923131623268116,0.318063676550957
2017-11-01,1.50407853839052,-0.211986084465376,-0.255949682934049
2017-12-01,0.351689330647609,0.101013436275594,-0.716336897202085
2018-01-01,-0.10033697990108,-0.567696494297052,2.99713612924584
2018-02-01,-0.362094408260485,0.797892869788579,-4.05489412718949
2018-03-01,0.401444592809089,-0.260840424655394,-0.0134058403352335
2018-04-01,0.706213695065145,0.664757734887009,0.620580849039009
2018-05-01,0.309914964357242,0.772809370602694,0.43709638810819
2018-06-01,-0.237396133033792,1.01521654347813,0.386351874941676
2018-07-01,0.917563945696393,0.243618550454127,0.00260376874099921
2018-08-01,1.53220296348761,0.0673162101657223,0.594462062742574
2018-09-01,0.69759713482294,-0.946031207090993,0.778656848593068
2018-10-01,0.965748923651051,0.221981105022635,1.59219898344288
2018-11-01,0.549870206550304,-0.985088643862203,1.82841406236954
2018-12-01,-0.187551092104088,1.0558620419029,-0.340069845483778
2019-01-01,-0.104000360421613,0.402497603355377,-0.424130188974914
2019-02-01,-0.0941226967830182,-1.36398231586926,-0.311510193681969
2019-03-01,-1.32754409544406,1.11957108046978,1.94885433149638
2019-04-01,-0.116230095098261,0.655484443060577,0.110857111362353
2019-05-01,0.582352599826743,1.32185182594957,-0.378625618749462
2019-06-01,0.695722137474079,0.411692251726796,-0.860185831856844
2019-07-01,-0.186733133070766,1.78548342704765,-0.204401724462311
2019-08-01,0.248591586494763,0.243744114377242,-0.224905664934866
2019-09-01,0.145292842391335,0.97503341742659,0.42323033301803
2019-10-01,0.273242716640292,-1.13308483417769,-0.146343206565359
2019-11-01,0.674882590652791,0.0721282212134696,0.935743821826884
2019-12-01,-0.0954194224966079,1.21631468835252,-0.320093848379825
2020-01-01,-1.06889790701735,-1.77318985280517,-0.760958552744281
2020-02-01,1.15760722993264,-1.5053130218301,0.214185579944776
2020-03-01,-1.01870959823316,0.345745632603027,-1.12310643869577
2020-04-01,-1.51279938360226,-0.104563323597205,0.12509972031845
2020-05-01,-2.27693654252949,-1.23561573606605,-1.94394889624956
2020-06-01,-0.310088065472277,3.68854272020149,-0.656583626534886
2020-07-01,0.233818818633925,0.192107700423189,-0.762279445369905
2020-08-01,-1.16400183014201,-0.261442873770555,1.79682001000733
2020-09-01,-0.408867571104579,-0.70337474465434,0.403923175186433
2020-10-01,-0.662457439594418,0.862405060462145,-0.614907683207808
2020-11-01,0.015598915220506,-0.885032295392295,0.443240261691008
2020-12-01,1.37440897667527,1.46067361845384,-0.37529573647647
2021-01-01,0.587729932339509,1.00366161486597,1.40735293467863
2021-02-01,-3.56598875915419,1.1502425629413,2.17112535373853
2021-03-01,2.63188507523837,-0.0579466003145187,-2.1281308053342
2021-04-01,1.27838255060039,0.576338815290693,-1.4757420494191
2021-05-01,1.60647210998805,-0.284216228894563,0.302522628905828
2021-06-01,1.36500820953607,-0.0691028728807835,1.17505366818819
2021-07-01,-0.406666684639586,-0.852103527185285,1.59961245144525
2021-08-01,0.52917129728614,1.28235092864473,0.200999195492359
2021-09-01,-1.26313223329542,-0.59252150093383,1.30009350266171
2021-10-01,-0.48010602971287,0.440117174681586,0.0790414143992892
2021-11-01,-1.66524079016112,-1.52043792392164,-0.484898612454283
2021-12-01,0.176767915062509,0.866841371308128,-1.19510169017438
